,Unnamed: 0,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,日期,年
38232,38232,2801,彰銀,"2,724,217",653,"61,913,803",22.70,22.80,22.65,22.80,+,0.1,22.75,23,22.8,250,19.49,,20200102,2020
38233,38233,2809,京城銀,"1,989,986",849,"66,484,524",33.50,33.65,33.25,33.65,+,0.15,33.55,4,33.65,61,30.59,,20200102,2020
38234,38234,2812,台中銀,"3,757,749","1,295","45,239,659",12.05,12.05,12.00,12.05,+,0.05,12.0,"6,338",12.05,"1,019",10.76,,20200102,2020
38235,38235,2816,旺旺保,"889,506",392,"20,175,082",22.65,22.90,22.50,22.55,-,0.1,22.55,7,22.6,7,6.69,,20200102,2020
38236,38236,2820,華票,"454,082",230,"6,813,317",15.00,15.05,14.95,15.00, ,0.0,15.0,38,15.05,168,16.3,,20200102,2020
38237,38237,2823,中壽,"3,394,038","1,337","86,864,181",25.65,25.65,25.55,25.60, ,0.0,25.6,108,25.65,315,9.05,,20200102,2020
38238,38238,2832,台產,"145,821",87,"3,052,023",20.90,20.95,20.90,20.90, ,0.0,20.9,17,20.95,10,12.52,,20200102,2020
38239,38239,2834,臺企銀,"8,331,979","1,867","105,199,942",12.60,12.65,12.60,12.60, ,0.0,12.6,"9,246",12.65,"3,221",12.73,,20200102,2020
38240,38240,2836,高雄銀,"445,415",196,"4,367,452",9.80,9.83,9.79,9.79,+,0.01,9.79,17,9.81,1,15.54,,20200102,2020
38241,38241,2838,聯邦銀,"1,406,960",416,"15,643,693",11.10,11.15,11.10,11.10,+,0.05,11.1,84,11.15,255,11.33,,20200102,2020
38242,38242,2838A,聯邦銀甲特,"71,000",24,"3,896,200",54.80,54.90,54.80,54.90,+,0.1,54.8,89,54.9,2,,,20200102,2020
38243,38243,2845,遠東銀,"3,293,163",504,"39,514,456",11.95,12.05,11.95,12.00,+,0.05,12.0,678,12.05,"1,801",10.53,,20200102,2020
38244,38244,2849,安泰銀,"118,368",69,"1,890,264",16.00,16.00,15.85,15.95,+,0.05,15.9,4,16.0,40,12.18,,20200102,2020
38245,38245,2850,新產,"93,502",86,"3,620,751",38.70,38.90,38.60,38.90,+,0.3,38.85,2,38.95,2,8.37,,20200102,2020
38246,38246,2851,中再保,"580,984",190,"11,602,977",19.85,20.05,19.75,20.05,+,0.2,20.0,11,20.05,44,9.69,,20200102,2020
38247,38247,2852,第一保,"210,578",114,"3,073,308",14.50,14.65,14.50,14.65,+,0.1,14.55,19,14.65,73,11.91,,20200102,2020
38248,38248,2855,統一證,"3,242,261",891,"47,700,571",14.55,14.80,14.55,14.75,+,0.3,14.75,115,14.8,225,12.19,,20200102,2020
38249,38249,2867,三商壽,"2,282,220",623,"26,456,227",11.65,11.65,11.55,11.55,-,0.05,11.5,592,11.55,90,9.79,,20200102,2020
38250,38250,2880,華南金,"4,523,576","1,621","99,406,716",22.00,22.05,21.90,22.00, ,0.0,21.95,592,22.0,25,16.92,,20200102,2020
38251,38251,2881,富邦金,"6,752,734","3,707","313,641,661",46.60,46.70,46.30,46.45,+,0.05,46.4,183,46.45,2,10.46,,20200102,2020
38252,38252,2881A,富邦特,"127,168",20,"8,324,852",65.40,65.50,65.30,65.40, ,0.0,65.3,74,65.4,3,,,20200102,2020
38253,38253,2881B,富邦金乙特,"111,517",57,"7,190,288",64.30,64.50,64.20,64.30, ,0.0,64.2,99,64.3,65,,,20200102,2020
38254,38254,2882,國泰金,"7,278,644","2,915","310,131,372",42.60,42.70,42.50,42.55, ,0.0,42.55,219,42.6,10,12.44,,20200102,2020
38255,38255,2882A,國泰特,"137,612",26,"8,829,106",64.20,64.20,64.10,64.20, ,0.0,64.2,7,64.3,53,,,20200102,2020
38256,38256,2882B,國泰金乙特,"3,018",5,"192,645",63.90,63.90,63.90,63.90,-,0.1,63.9,52,64.0,29,,,20200102,2020
38257,38257,2883,開發金,"16,555,404","3,799","161,010,616",9.75,9.77,9.71,9.72,-,0.01,9.72,142,9.73,309,14.09,,20200102,2020
38258,38258,2884,玉山金,"10,281,275","3,851","286,689,201",27.95,27.95,27.80,27.95,+,0.05,27.9,214,27.95,618,16.64,,20200102,2020
38259,38259,2885,元大金,"12,366,703","3,266","249,332,485",20.30,20.30,20.10,20.20, ,0.0,20.15,66,20.2,"1,808",12.32,,20200102,2020
38260,38260,2886,兆豐金,"8,018,819","2,830","245,477,040",30.60,30.65,30.55,30.60, ,0.0,30.6,"4,490",30.65,459,14.93,,20200102,2020
38261,38261,2887,台新金,"12,272,516","6,142","177,899,081",14.50,14.55,14.45,14.55,+,0.05,14.5,364,14.55,"1,258",12.23,,20200102,2020
38262,38262,2887E,台新戊特,"116,160",36,"6,518,512",55.50,56.20,55.50,56.00,+,0.6,55.7,9,55.8,1,,,20200102,2020
38263,38263,2887F,台新戊特二,"4,842",16,"263,501",54.40,54.50,54.40,54.50, ,0.0,54.4,2,54.5,3,,,20200102,2020
38264,38264,2888,新光金,"27,972,638","3,422","292,343,659",10.45,10.50,10.40,10.45,+,0.1,10.4,"6,892",10.45,"1,495",13.23,,20200102,2020
38265,38265,2888A,新光金甲特,"153,957",79,"7,085,022",45.95,46.10,45.95,46.05,+,0.1,46.0,62,46.1,31,,,20200102,2020
38266,38266,2889,國票金,"11,786,735","1,720","133,920,513",11.30,11.45,11.25,11.35,+,0.1,11.35,607,11.4,53,12.47,,20200102,2020
38267,38267,2890,永豐金,"7,917,828","3,870","103,353,814",13.05,13.10,13.00,13.05,+,0.05,13.0,"3,389",13.05,264,13.32,,20200102,2020
38268,38268,2891,中信金,"13,304,479","4,964","296,950,177",22.40,22.40,22.25,22.35,-,0.05,22.3,"1,069",22.35,277,10.4,,20200102,2020
38269,38269,2891B,中信金乙特,100,4,"6,569",--,--,--,--, ,0.0,65.9,1,66.0,1,,,20200102,2020
38270,38270,2891C,中信金丙特,"4,335",13,"274,168",63.40,63.40,63.10,63.30,-,0.1,63.1,59,63.3,10,,,20200102,2020
38271,38271,2892,第一金,"9,634,190","5,438","228,327,164",23.75,23.80,23.65,23.70, ,0.0,23.65,"1,277",23.7,149,16.01,,20200102,2020
38272,38272,2897,王道銀行,"452,910",277,"3,536,929",7.81,7.82,7.79,7.81, ,0.0,7.81,14,7.82,33,16.62,,20200102,2020
38273,38273,2897A,王道銀甲特,"76,199",14,"803,899",10.55,10.55,10.55,10.55,-,0.05,10.55,96,10.6,68,,,20200102,2020
38274,38274,5876,上海商銀,"2,080,093","1,054","108,259,236",52.00,52.20,51.90,52.00, ,0.0,52.0,45,52.1,15,14.94,,20200102,2020
38275,38275,5880,合庫金,"4,953,219","1,707","103,084,899",20.75,20.85,20.75,20.85,+,0.1,20.8,560,20.85,667,16.55,,20200102,2020
38276,38276,6005,群益證,"17,284,309","2,371","186,871,791",10.90,10.90,10.70,10.75,-,0.5,10.75,419,10.8,48,16.04,,20200102,2020
38277,38277,6024,群益期,"99,519",76,"4,319,974",43.25,43.50,43.25,43.45,+,0.25,43.4,5,43.5,25,14.29,,20200102,2020
38278,38278,2801,彰銀,"2,845,862","1,405","64,924,829",22.8,22.85,22.75,22.85,+,0.05,22.8,28,22.85,417,19.53,,20200103,2020
38279,38279,2809,京城銀,"2,311,894",990,"78,147,890",33.65,34.1,33.3,34.05,+,0.4,33.95,6,34.05,11,30.95,,20200103,2020
38280,38280,2812,台中銀,"4,394,369","1,472","53,066,561",12.05,12.1,12.05,12.1,+,0.05,12.05,"1,608",12.1,"1,812",10.8,,20200103,2020
38281,38281,2816,旺旺保,"274,885",166,"6,193,519",22.6,22.6,22.4,22.55, ,0.0,22.5,4,22.55,8,6.69,,20200103,2020
38282,38282,2820,華票,"1,181,341",335,"17,756,865",15.05,15.1,14.95,15.05,+,0.05,15.0,316,15.05,52,16.36,,20200103,2020
38283,38283,2823,中壽,"3,980,508","1,515","102,204,075",25.65,25.85,25.55,25.7,+,0.1,25.65,147,25.7,147,9.08,,20200103,2020
38284,38284,2832,台產,"87,727",67,"1,836,097",20.9,20.95,20.9,20.9, ,0.0,20.9,39,20.95,32,12.52,,20200103,2020
38285,38285,2834,臺企銀,"17,008,903","3,735","214,403,315",12.65,12.65,12.55,12.65,+,0.05,12.6,442,12.65,"3,273",12.78,,20200103,2020
38286,38286,2836,高雄銀,"824,411",371,"8,111,178",9.84,9.89,9.8,9.85,+,0.06,9.85,11,9.86,9,15.63,,20200103,2020
38287,38287,2838,聯邦銀,"1,769,635",705,"19,750,420",11.15,11.25,11.1,11.15,+,0.05,11.15,142,11.2,241,11.38,,20200103,2020
38288,38288,2838A,聯邦銀甲特,"128,000",42,"7,038,600",54.9,55.1,54.9,55.0,+,0.1,54.9,11,55.0,18,,,20200103,2020
38289,38289,2845,遠東銀,"2,422,177",492,"29,111,361",12.0,12.05,12.0,12.05,+,0.05,12.0,"1,301",12.05,"1,870",10.57,,20200103,2020
38290,38290,2849,安泰銀,"88,102",58,"1,406,561",15.95,16.0,15.9,15.95, ,0.0,15.95,5,16.0,47,12.18,,20200103,2020
38291,38291,2850,新產,"84,638",81,"3,289,232",38.9,39.0,38.7,38.85,-,0.05,38.8,1,38.9,14,8.35,,20200103,2020
38292,38292,2851,中再保,"455,896",201,"9,143,910",20.05,20.1,20.0,20.05, ,0.0,20.05,49,20.1,133,9.69,,20200103,2020
38293,38293,2852,第一保,"124,000",69,"1,809,850",14.6,14.65,14.55,14.65, ,0.0,14.6,5,14.65,73,11.91,,20200103,2020
38294,38294,2855,統一證,"2,303,676",769,"34,177,396",14.85,14.95,14.75,14.9,+,0.15,14.85,18,14.9,255,12.31,,20200103,2020
38295,38295,2867,三商壽,"1,912,654",576,"22,117,467",11.6,11.6,11.5,11.6,+,0.05,11.55,148,11.6,187,9.83,,20200103,2020
38296,38296,2880,華南金,"6,205,001","3,381","136,526,571",22.0,22.05,21.95,22.05,+,0.05,22.0,281,22.05,250,16.96,,20200103,2020
38297,38297,2881,富邦金,"10,274,009","3,516","479,870,392",46.5,46.85,46.45,46.75,+,0.3,46.7,92,46.75,110,10.53,,20200103,2020
38298,38298,2881A,富邦特,"261,922",35,"17,138,630",65.4,65.5,65.3,65.4, ,0.0,65.3,94,65.4,64,,,20200103,2020
38299,38299,2881B,富邦金乙特,"33,237",21,"2,132,744",64.2,64.3,64.1,64.3, ,0.0,64.1,43,64.3,57,,,20200103,2020
38300,38300,2882,國泰金,"13,218,013","5,294","564,770,451",42.65,42.85,42.55,42.8,+,0.25,42.75,9,42.8,754,12.51,,20200103,2020
38301,38301,2882A,國泰特,"155,167",24,"9,961,553",64.2,64.2,64.1,64.2, ,0.0,64.1,92,64.2,114,,,20200103,2020
38302,38302,2882B,國泰金乙特,"93,559",30,"5,978,361",63.9,64.0,63.8,64.0,+,0.1,63.9,39,64.0,16,,,20200103,2020
38303,38303,2883,開發金,"15,690,211","3,507","152,665,592",9.75,9.76,9.7,9.76,+,0.04,9.75,14,9.76,606,14.14,,20200103,2020
38304,38304,2884,玉山金,"12,500,288","5,328","349,108,164",27.95,28.0,27.85,28.0,+,0.05,27.95,2,28.0,"4,009",16.67,,20200103,2020
38305,38305,2885,元大金,"8,412,491","2,194","170,236,640",20.2,20.3,20.15,20.25,+,0.05,20.25,179,20.3,"1,345",12.35,,20200103,2020
38306,38306,2886,兆豐金,"11,199,444","7,177","343,886,311",30.7,30.8,30.6,30.8,+,0.2,30.7,224,30.8,"1,038",15.02,,20200103,2020
38307,38307,2887,台新金,"10,437,238","3,511","151,680,193",14.55,14.6,14.5,14.55, ,0.0,14.5,"1,298",14.55,941,12.23,,20200103,2020
38308,38308,2887E,台新戊特,"90,202",18,"5,047,950",55.7,56.0,55.7,56.0, ,0.0,56.0,21,56.1,37,,,20200103,2020
38309,38309,2887F,台新戊特二,"12,520",15,"680,887",54.4,54.5,54.3,54.5, ,0.0,54.3,15,54.5,6,,,20200103,2020
38310,38310,2888,新光金,"65,439,462","10,289","679,656,693",10.5,10.5,10.3,10.35,-,0.1,10.35,"1,181",10.4,"5,085",13.1,,20200103,2020
38311,38311,2888A,新光金甲特,"229,304",72,"10,548,657",46.05,46.05,45.95,45.95,-,0.1,45.95,71,46.0,59,,,20200103,2020
38312,38312,2889,國票金,"8,280,082","1,968","95,037,729",11.4,11.55,11.4,11.5,+,0.15,11.45,471,11.5,509,12.64,,20200103,2020
38313,38313,2890,永豐金,"17,369,487","6,267","226,043,831",13.05,13.1,12.95,13.05, ,0.0,13.0,"1,206",13.05,"1,365",13.32,,20200103,2020
38314,38314,2891,中信金,"17,305,776","5,833","387,256,043",22.35,22.45,22.3,22.45,+,0.1,22.4,673,22.45,"1,493",10.44,,20200103,2020
38315,38315,2891B,中信金乙特,"7,990",16,"526,237",65.8,66.1,65.6,66.1,X,0.0,65.6,4,66.1,5,,,20200103,2020
38316,38316,2891C,中信金丙特,"62,582",28,"3,950,093",63.3,63.3,63.0,63.3, ,0.0,63.1,1,63.3,9,,,20200103,2020
38317,38317,2892,第一金,"7,503,419","3,818","178,472,902",23.7,23.85,23.7,23.85,+,0.15,23.8,5,23.85,428,16.11,,20200103,2020
38318,38318,2897,王道銀行,"525,079",306,"4,107,192",7.81,7.84,7.8,7.83,+,0.02,7.83,20,7.84,9,16.66,,20200103,2020
38319,38319,2897A,王道銀甲特,"22,475",13,"237,684",10.55,10.6,10.55,10.6,+,0.05,10.55,134,10.6,122,,,20200103,2020
38320,38320,5876,上海商銀,"2,716,483","1,424","141,629,246",52.2,52.3,51.8,52.3,+,0.3,52.1,68,52.3,240,15.03,,20200103,2020
38321,38321,5880,合庫金,"7,364,185","2,711","153,510,917",20.85,20.9,20.8,20.9,+,0.05,20.85,360,20.9,"1,137",16.59,,20200103,2020
38322,38322,6005,群益證,"4,744,457","1,127","50,781,198",10.8,10.8,10.6,10.6,-,0.15,10.6,590,10.65,61,15.82,,20200103,2020
38323,38323,6024,群益期,"126,193",87,"5,476,342",43.5,43.5,43.2,43.35,-,0.1,43.3,1,43.35,1,14.26,,20200103,2020
38324,38324,2801,彰銀,"4,915,248","1,472","111,218,328",22.65,22.75,22.55,22.55,-,0.3,22.55,756,22.6,5,19.27,,20200106,2020
38325,38325,2809,京城銀,"4,364,179","1,673","150,184,436",34.1,34.7,34.0,34.65,+,0.6,34.65,7,34.7,101,31.5,,20200106,2020
38326,38326,2812,台中銀,"4,420,392","1,524","53,543,976",12.1,12.15,12.05,12.15,+,0.05,12.1,"1,004",12.15,"1,640",10.85,,20200106,2020
38327,38327,2816,旺旺保,"307,718",162,"6,799,702",22.5,22.5,21.7,22.1,-,0.45,22.05,3,22.1,3,6.56,,20200106,2020
38328,38328,2820,華票,"232,574",165,"3,494,983",15.05,15.05,15.0,15.0,-,0.05,15.0,325,15.05,138,16.3,,20200106,2020
38329,38329,2823,中壽,"7,107,873","2,823","181,032,616",25.65,25.7,25.4,25.4,-,0.3,25.4,666,25.45,410,8.98,,20200106,2020
38330,38330,2832,台產,"128,476",61,"2,675,394",20.9,20.9,20.75,20.85,-,0.05,20.8,25,20.85,37,12.48,,20200106,2020
38331,38331,2834,臺企銀,"10,061,783","2,254","126,497,703",12.6,12.6,12.55,12.55,-,0.1,12.55,"7,418",12.6,"3,997",12.68,,20200106,2020
38332,38332,2836,高雄銀,"907,250",225,"8,898,205",9.8,9.88,9.78,9.8,-,0.05,9.79,25,9.8,24,15.56,,20200106,2020
38333,38333,2838,聯邦銀,"1,592,578",534,"17,767,657",11.15,11.2,11.1,11.15, ,0.0,11.15,20,11.2,306,11.38,,20200106,2020
38334,38334,2838A,聯邦銀甲特,"169,108",18,"9,289,940",55.0,55.0,54.9,55.0, ,0.0,54.9,16,55.0,4,,,20200106,2020
38335,38335,2845,遠東銀,"2,573,440",607,"30,886,930",12.0,12.05,11.95,12.0,-,0.05,11.95,"1,045",12.0,12,10.53,,20200106,2020
38336,38336,2849,安泰銀,"175,344",154,"2,802,368",15.95,16.0,15.9,16.0,+,0.05,15.85,10,16.0,42,12.21,,20200106,2020
38337,38337,2850,新產,"105,821",83,"4,095,832",38.85,38.85,38.6,38.65,-,0.2,38.65,6,38.75,4,8.31,,20200106,2020
38338,38338,2851,中再保,"281,514",241,"5,622,498",20.0,20.05,19.95,19.95,-,0.1,19.9,81,19.95,2,9.64,,20200106,2020
38339,38339,2852,第一保,"74,126",34,"1,076,176",14.5,14.6,14.5,14.55,-,0.1,14.5,14,14.55,15,11.83,,20200106,2020
38340,38340,2855,統一證,"1,874,224",503,"27,651,772",14.8,14.9,14.65,14.75,-,0.15,14.7,62,14.75,341,12.19,,20200106,2020
38341,38341,2867,三商壽,"4,985,097","1,179","56,889,399",11.5,11.55,11.3,11.35,-,0.25,11.35,54,11.4,207,9.62,,20200106,2020
38342,38342,2880,華南金,"6,350,386","3,062","139,168,692",22.0,22.0,21.9,21.9,-,0.15,21.9,140,21.95,823,16.85,,20200106,2020
38343,38343,2881,富邦金,"7,800,140","2,618","361,558,690",46.55,46.55,46.2,46.4,-,0.35,46.35,20,46.4,7,10.45,,20200106,2020
38344,38344,2881A,富邦特,"227,360",18,"14,851,434",65.3,65.4,65.2,65.4, ,0.0,65.2,76,65.4,209,,,20200106,2020
38345,38345,2881B,富邦金乙特,"17,082",10,"1,096,548",64.2,64.3,64.1,64.3, ,0.0,64.1,14,64.3,65,,,20200106,2020
38346,38346,2882,國泰金,"15,638,272","5,825","662,334,809",42.6,42.6,42.25,42.25,-,0.55,42.2,801,42.25,1,12.35,,20200106,2020
38347,38347,2882A,國泰特,"115,155",13,"7,381,620",64.1,64.2,64.1,64.2, ,0.0,64.0,70,64.2,285,,,20200106,2020
38348,38348,2882B,國泰金乙特,"207,422",99,"13,254,681",63.9,64.0,63.8,64.0, ,0.0,63.8,171,64.0,17,,,20200106,2020
38349,38349,2883,開發金,"21,281,614","5,047","205,839,966",9.72,9.72,9.65,9.65,-,0.11,9.65,"2,332",9.66,9,13.99,,20200106,2020
38350,38350,2884,玉山金,"11,942,169","4,664","332,243,052",27.9,27.9,27.8,27.8,-,0.2,27.8,"2,620",27.85,"1,888",16.55,,20200106,2020
38351,38351,2885,元大金,"10,866,181","2,670","217,283,512",20.15,20.15,19.9,19.95,-,0.3,19.9,"1,374",19.95,608,12.16,,20200106,2020
38352,38352,2886,兆豐金,"12,591,284","6,694","385,842,173",30.75,30.75,30.6,30.6,-,0.2,30.6,"1,097",30.65,126,14.93,,20200106,2020
38353,38353,2887,台新金,"10,816,309","3,251","155,897,292",14.5,14.5,14.35,14.4,-,0.15,14.35,"3,321",14.4,96,12.1,,20200106,2020
38354,38354,2887E,台新戊特,"174,010",82,"9,714,957",55.6,56.0,55.6,56.0, ,0.0,55.6,6,56.0,259,,,20200106,2020
38355,38355,2887F,台新戊特二,"11,172",7,"606,722",54.3,54.4,54.3,54.4,-,0.1,54.3,6,54.4,4,,,20200106,2020
38356,38356,2888,新光金,"54,337,220","6,415","555,815,929",10.3,10.3,10.15,10.2,-,0.15,10.15,"8,940",10.2,342,12.91,,20200106,2020
38357,38357,2888A,新光金甲特,"172,967",65,"7,954,379",45.95,46.0,45.95,45.95, ,0.0,45.95,104,46.0,5,,,20200106,2020
38358,38358,2889,國票金,"5,286,120","1,611","60,835,094",11.5,11.55,11.45,11.55,+,0.05,11.5,991,11.55,944,12.69,,20200106,2020
38359,38359,2890,永豐金,"15,116,284","5,191","196,432,842",13.0,13.05,12.95,13.0,-,0.05,12.95,"1,181",13.0,919,13.27,,20200106,2020
38360,38360,2891,中信金,"25,122,532","8,233","559,229,520",22.45,22.45,22.15,22.25,-,0.2,22.2,925,22.25,"1,031",10.35,,20200106,2020
38361,38361,2891B,中信金乙特,"2,550",5,"168,333",66.1,66.1,66.1,66.1, ,0.0,65.7,1,66.1,73,,,20200106,2020
38362,38362,2891C,中信金丙特,"61,015",18,"3,850,345",63.2,63.2,63.1,63.2,-,0.1,63.1,42,63.2,5,,,20200106,2020
38363,38363,2892,第一金,"9,371,957","4,934","222,194,975",23.7,23.75,23.65,23.7,-,0.15,23.7,49,23.75,340,16.01,,20200106,2020
38364,38364,2897,王道銀行,"816,819",245,"6,369,666",7.83,7.83,7.78,7.79,-,0.04,7.78,157,7.79,183,16.57,,20200106,2020
38365,38365,2897A,王道銀甲特,"18,000",6,"190,300",10.55,10.6,10.55,10.6, ,0.0,10.55,120,10.6,111,,,20200106,2020
38366,38366,5876,上海商銀,"3,161,597",869,"163,972,105",51.8,52.3,51.7,51.7,-,0.6,51.7,17,51.8,10,14.86,,20200106,2020
38367,38367,5880,合庫金,"7,844,125","2,843","163,226,549",20.85,20.9,20.75,20.75,-,0.15,20.75,"1,905",20.8,775,16.47,,20200106,2020
38368,38368,6005,群益證,"4,807,699","1,046","50,301,925",10.55,10.6,10.35,10.35,-,0.25,10.35,701,10.4,129,15.45,,20200106,2020
38369,38369,6024,群益期,"99,016",82,"4,263,942",43.3,43.35,42.95,43.0,-,0.35,42.95,12,43.0,7,14.14,,20200106,2020
38370,38370,2801,彰銀,"3,088,457",813,"69,551,765",22.55,22.55,22.45,22.55, ,0.0,22.5,62,22.55,221,19.27,,20200107,2020
38371,38371,2809,京城銀,"7,451,342","3,130","264,994,670",34.8,36.3,34.65,35.6,+,0.95,35.55,1,35.6,31,32.36,,20200107,2020
38372,38372,2812,台中銀,"8,080,955","2,486","98,825,638",12.15,12.3,12.15,12.3,+,0.15,12.25,476,12.3,825,10.98,,20200107,2020
38373,38373,2816,旺旺保,"123,194",80,"2,719,068",22.05,22.25,22.0,22.05,-,0.05,22.05,16,22.1,27,6.54,,20200107,2020
38374,38374,2820,華票,"266,852",166,"4,008,917",15.0,15.05,15.0,15.05,+,0.05,15.0,77,15.05,184,16.36,,20200107,2020
38375,38375,2823,中壽,"5,464,317","2,860","138,881,120",25.5,25.5,25.35,25.35,-,0.05,25.35,541,25.4,67,8.96,,20200107,2020
38376,38376,2832,台產,"190,916",84,"3,968,709",20.85,20.9,20.75,20.8,-,0.05,20.8,25,20.85,3,12.46,,20200107,2020
38377,38377,2834,臺企銀,"19,086,423","4,371","239,086,662",12.55,12.6,12.5,12.5,-,0.05,12.5,"8,159",12.55,"5,165",12.63,,20200107,2020
38378,38378,2836,高雄銀,"777,667",229,"7,617,900",9.8,9.82,9.78,9.81,+,0.01,9.81,5,9.82,63,15.57,,20200107,2020
38379,38379,2838,聯邦銀,"1,699,609",626,"19,081,855",11.1,11.3,11.1,11.3,+,0.15,11.25,80,11.3,186,11.53,,20200107,2020
38380,38380,2838A,聯邦銀甲特,"83,001",16,"4,557,655",54.9,55.0,54.9,55.0, ,0.0,54.9,42,55.0,24,,,20200107,2020
38381,38381,2845,遠東銀,"1,930,336",801,"23,215,982",12.0,12.05,12.0,12.05,+,0.05,12.0,"1,016",12.05,"2,107",10.57,,20200107,2020
38382,38382,2849,安泰銀,"302,753",234,"4,861,571",16.0,16.1,16.0,16.0, ,0.0,16.0,4,16.1,6,12.21,,20200107,2020
38383,38383,2850,新產,"186,500",130,"7,195,348",38.65,38.7,38.45,38.6,-,0.05,38.55,10,38.6,3,8.3,,20200107,2020
38384,38384,2851,中再保,"244,050",142,"4,859,344",19.9,20.0,19.9,19.9,-,0.05,19.9,44,19.95,51,9.61,,20200107,2020
38385,38385,2852,第一保,"123,221",50,"1,788,104",14.55,14.55,14.5,14.55, ,0.0,14.45,33,14.55,21,11.83,,20200107,2020
38386,38386,2855,統一證,"2,044,485",442,"29,999,073",14.75,14.8,14.6,14.6,-,0.15,14.6,116,14.65,2,12.07,,20200107,2020
38387,38387,2867,三商壽,"2,087,400",817,"23,671,321",11.35,11.45,11.3,11.3,-,0.05,11.3,257,11.35,48,9.58,,20200107,2020
38388,38388,2880,華南金,"7,058,997","2,350","154,766,734",21.9,22.0,21.85,22.0,+,0.1,21.95,101,22.0,389,16.92,,20200107,2020
38389,38389,2881,富邦金,"8,345,434","2,790","386,139,724",46.4,46.5,46.15,46.3,-,0.1,46.25,18,46.3,268,10.43,,20200107,2020
38390,38390,2881A,富邦特,"261,135",23,"17,072,115",65.3,65.4,65.3,65.4, ,0.0,65.3,12,65.4,127,,,20200107,2020
38391,38391,2881B,富邦金乙特,"121,488",74,"7,812,632",64.3,64.4,64.3,64.4,+,0.1,64.0,2,64.4,16,,,20200107,2020
38392,38392,2882,國泰金,"9,665,368","4,076","407,993,676",42.25,42.4,42.1,42.2,-,0.05,42.15,683,42.2,688,12.34,,20200107,2020
38393,38393,2882A,國泰特,"255,798",21,"16,411,331",64.1,64.2,64.1,64.1,-,0.1,64.1,110,64.2,222,,,20200107,2020
38394,38394,2882B,國泰金乙特,"162,043",162,"10,355,443",63.9,64.0,63.8,64.0, ,0.0,63.9,5,64.0,24,,,20200107,2020
38395,38395,2883,開發金,"15,865,247","3,500","153,194,043",9.66,9.69,9.64,9.65, ,0.0,9.65,"1,701",9.66,42,13.99,,20200107,2020
38396,38396,2884,玉山金,"12,085,430","4,629","335,211,430",27.8,27.85,27.65,27.8, ,0.0,27.75,879,27.8,610,16.55,,20200107,2020
38397,38397,2885,元大金,"13,286,537","3,350","265,057,120",19.95,20.0,19.9,19.9,-,0.05,19.9,744,19.95,41,12.13,,20200107,2020
38398,38398,2886,兆豐金,"18,023,360","7,154","551,609,488",30.6,30.65,30.55,30.6, ,0.0,30.6,"2,053",30.65,500,14.93,,20200107,2020
38399,38399,2887,台新金,"7,670,522","2,721","110,296,537",14.4,14.4,14.35,14.4, ,0.0,14.35,"2,554",14.4,"1,546",12.1,,20200107,2020
38400,38400,2887E,台新戊特,"104,148",96,"5,821,658",55.9,55.9,55.8,55.9,-,0.1,55.7,9,55.9,83,,,20200107,2020
38401,38401,2887F,台新戊特二,"100,030",5,"5,441,626",54.4,54.4,54.4,54.4, ,0.0,54.3,5,54.4,4,,,20200107,2020
38402,38402,2888,新光金,"34,184,183","4,529","348,574,406",10.2,10.25,10.15,10.2, ,0.0,10.15,"14,257",10.2,71,12.91,,20200107,2020
38403,38403,2888A,新光金甲特,"50,973",52,"2,345,258",46.05,46.05,46.0,46.05,+,0.1,46.0,63,46.05,22,,,20200107,2020
38404,38404,2889,國票金,"11,760,376","3,320","138,064,703",11.55,11.9,11.55,11.9,+,0.35,11.85,147,11.9,654,13.08,,20200107,2020
38405,38405,2890,永豐金,"15,364,979","5,849","199,425,144",12.95,13.0,12.9,13.0, ,0.0,12.95,"2,151",13.0,688,13.27,,20200107,2020
38406,38406,2891,中信金,"23,433,012","6,612","522,613,880",22.25,22.4,22.2,22.35,+,0.1,22.3,972,22.35,231,10.4,,20200107,2020
38407,38407,2891B,中信金乙特,"101,057",9,"6,679,739",66.1,66.1,66.0,66.0,-,0.1,65.8,2,66.0,11,,,20200107,2020
38408,38408,2891C,中信金丙特,"19,040",16,"1,201,314",63.1,63.1,63.0,63.1,-,0.1,63.0,51,63.1,2,,,20200107,2020
38409,38409,2892,第一金,"9,613,200","4,490","226,540,059",23.65,23.7,23.5,23.55,-,0.15,23.55,"1,123",23.6,463,15.91,,20200107,2020
38410,38410,2897,王道銀行,"453,020",241,"3,532,920",7.79,7.82,7.79,7.8,+,0.01,7.79,26,7.8,59,16.6,,20200107,2020
38411,38411,2897A,王道銀甲特,"73,128",21,"773,006",10.6,10.6,10.55,10.55,-,0.05,10.55,218,10.6,37,,,20200107,2020
38412,38412,5876,上海商銀,"2,254,131","1,078","115,406,476",51.8,51.9,50.9,50.9,-,0.8,50.9,89,51.0,28,14.63,,20200107,2020
38413,38413,5880,合庫金,"5,554,129","2,164","115,237,048",20.75,20.8,20.7,20.75, ,0.0,20.75,217,20.8,"1,250",16.47,,20200107,2020
